time cls x y yaw
9.958 9 -0.0015435019225541972 0.03961037592285782 0.0002889130473982039
9.959 9 6.865909182604231 -2.7623535145386398 2.095682269719093
9.959 9 7.010869742000233 6.437957263280296 -2.6169023693137006
9.959 0 3.876176887213493 -1.5000042574703345 -1.9611195370113394e-06
9.958 8 4.796769695133741 4.838987558839063 -1.9809517077408247
9.957 3 4.0 1.5692 -1.978470000179588
9.958 7 4.814408582173664 0.5507571083717444 0.5372299934095096
9.958 6 3.0000018346226827 -0.01497808531020911 1.5245936732100027
