time cls x y yaw
3.198 9 -0.0025199821033290186 3.4196102348694137 0.00028888588320769004
3.198 9 4.233030446133453 -4.28696873207889 2.0956822697194397
3.198 9 8.365625335640834 4.097355494188405 -2.616902369320656
3.198 1 5.3557600000003855 2.0121399999997522 2.278259303142958e-19
3.198 2 4.48616 2.69491 -1.9784700000000017
3.198 4 5.783039999998881 -1.0753899999955538 0.22557199999999927
3.199 5 3.0 -0.014978 0.8770609999999999
3.199 10 1.4874767004132454 -5.573516413363108 -1.5860760327160892
3.199 10 2.48803799811043 -5.584233469051671 1.5864764954129276
3.199 12 3.9893130154918177 -1.5146891359585852 1.2757898504906473
3.199 11 1.8650689161592686 -1.3995883644942335 1.5149701234497557
3.198 13 2.9448495888157518 4.499703377639087 -0.30272411911640673
